test-0-500
valid-500-500
train	ENTY	What book does Holden Caulfield appear in ?
train	DESC	What happens when lightning strikes a body of water ?
train	HUM	What was the nickname of German flying ace Manfred von Richthofen ?
train	DESC	What does e=mc2 mean ?
train	LOC	What country other than Germany invaded Poland in September 1939 ?
train	DESC	How do I contact answers.com ?
train	ENTY	What are the names of the different toes ?
train	ENTY	What are different products of petroleum ?
train	DESC	What causes asthma ?
train	NUM	When was the Bill of Rights ratified ?
train	DESC	What do the number 1 , 2 , and 4 mean on Dr. Pepper bottles ?
train	LOC	What is the largest U.S. state east of the Mississippi ?
train	DESC	How can I find out how much it costs to raise a baby for six months ?
train	NUM	What 's the population of Biloxi , Mississippi ?
train	ENTY	What vowel do all Esperanto nouns end in ?
train	DESC	What is a heuristic ?
train	LOC	What California desert is dubbed High Desert ?
train	ENTY	In the Miller Lite TV commercial , who is the creature ?
train	HUM	Who wrote ` Hamlet ' ?
train	DESC	How did the jack-o '-lantern get it 's name ?
train	DESC	Why can 't ostriches fly ?
train	LOC	Where do the Blackhawks maintain their operations ?
train	DESC	Why are the rooftops in Canada green ?
train	LOC	What African country was founded by freed American slaves in 1847 ?
train	NUM	What year did the first issue of `` Playboy '' come out ?
train	LOC	The Orange Bowl is located in what city ?
train	ENTY	What is a fear of motion ?
train	HUM	What pseudonym did William Sydney Porter use in writing The Gift of the Magi ?
train	ENTY	What is a fear of glass ?
train	DESC	In Waugh 's `` A Handful of Dust , '' what does the mad old man force the hero to do every afternoon ?
train	HUM	What is the last name of Lucy and Linus from the Peanut 's comic strip ?
train	HUM	What cheery fellow got the ZIP code 9971 from the U.S. Postal Service in 1963 ?
train	NUM	How many layers does a bottle of Yoo-Hoo settle into ?
train	HUM	Name Pittsburgh 's baseball team .
train	LOC	What 's the nearest star to Earth ?
train	LOC	Where is Inoco based ?
train	ENTY	What does El Nino mean in spanish ?
train	DESC	What does Choo Choo Charlie say ?
train	DESC	How do I register a trade name in North Carolina ?
train	NUM	What was the number of assassinations and attempts to assassinate in the U.S. since 1865 ?
train	NUM	How many stations do you shoot from in the basketball game `` Around the World '' ?
train	DESC	What is a Jake brake ?
train	ENTY	What sign is the best love match for a horoscope sign ?
train	HUM	Who was the Russian ambassador to Hungary during the 1956 uprising ?
train	HUM	Who holds the NFL record for most touchdowns in a season ?
train	ENTY	What cards are bullets ?
train	NUM	What is the average age a horse lives ?
train	LOC	What planet would you visit to see Bebrenia , Arcadia , and Amazonis ?
train	ENTY	Which language has the most words ?
train	LOC	Where is Natick ?
train	ENTY	What J.R.R. Tolkien book features Gimli as a central character ?
train	ENTY	What brand of white rum is still made in Cuba ?
train	HUM	Who is Shirley MacLaine ?
train	HUM	What business exports the sparkling wine Spumante ?
train	ENTY	What is a fear of water ?
train	DESC	What does the number 33 on the Rolling Rock beer bottle mean ?
train	DESC	What is the origin of the city `` Corpus Christi '' ?
train	HUM	Who wrote ` The Pines of Rome ' ?
train	LOC	Where is the Valley of the Kings ?
train	HUM	What was the first U.S.-based team in the NHL ?
train	LOC	Where did the sport of caber-tossing originate ?
train	HUM	Who played for the Chicago Bears , Houston Oilers and Oakland Raiders in a 26-year pro football career ?
train	LOC	Where are the Union Stockyards ?
train	LOC	Where does the weird shape of the dinner fish knife originate from ?
train	NUM	How many children does Ray Davies of the Kinks have ?
train	NUM	How many years did Shea & Gould practice law in Los Angeles ?
train	ENTY	What did Walter Huston remove to perform in the movie The Treasure of the Sierra Madre ?
train	NUM	How much salt is in the oceans ?
train	HUM	Who leads the star ship Enterprise in Star Trek ?
train	ENTY	What animals acted as lapwarmers for American colonists in church ?
train	HUM	Who won World War II ?
train	DESC	Where does `` bovine '' come from ?
train	LOC	Where does the U.S. get most of its energy ?
train	LOC	What country , after Canada and Mexico , is closest to the U.S. ?
train	ENTY	What is the weakest bone in the body ?
train	DESC	What is dew point ?
train	HUM	Who was Garrett Morgan married to ?
train	HUM	What was the name of Darth Vader 's son ?
train	NUM	How many stars are there in Big Dipper ?
train	DESC	How do you become a dentist ?
train	HUM	Who is Ishmael in Moby Dick ?
train	NUM	How many wings does a flea have ?
train	LOC	What country has been called The Queen of the Antilles ?
train	LOC	Where can I find a website that gives comparisons of good prices ?
train	NUM	What is the population of Mozambique ?
train	DESC	What is multimedia ?
train	LOC	What state has the most Indians ?
train	DESC	What is the difference between terry cloth and French terry ?
train	NUM	How long is Camptown Racetrack ?
train	HUM	Name the two blob members of the animated Herculoids .
train	LOC	Where did Luther display his `` Ninety-Five Theses '' ?
train	DESC	What are `` inkhorn terms '' ?
train	DESC	What is the difference between pop music and rock and roll ?
train	LOC	What river is Pocahontas buried along ?
train	DESC	What does hazmat stand for ?
train	DESC	What is `` bloodhound '' ?
train	NUM	How many miles is it from London , England to Plymouth , England ?
train	ENTY	What was Paul Bunyan 's ox 's name ?
train	ENTY	What trophy is awarded to the winners of the Super Bowl ?
train	LOC	Where is Dartmouth College ?
train	HUM	What well-known TV talk show host was a lay preacher by the time he was seventeen ?
train	DESC	What are the environmental influences on plant genetics ?
train	HUM	What one of the Backstreet Boys are single ?
train	NUM	How many people was Randy Craft convicted of murdering ?
train	LOC	What river flows through Vienna , Budapest and Belgrade ?
train	HUM	What Civil War general wreaked havoc on the south by marching through Georgia on his way to the sea ?
train	HUM	Who was the conservationist who served as spokesperson for Post Grape Nuts ?
train	DESC	What is carpal tunnel syndrome ?
train	ABBR	What does IOC stand for ?
train	LOC	Which area produces the least acidic coffee ?
train	DESC	Why is it called `` hamburger '' if there is no ham in it ?
train	ENTY	What is the trademark of a Washington Redskin 's fan ?
train	DESC	Why does cotton get caught in belly buttons ?
train	HUM	What suburban housewife and mother of three wrote The Feminine Mystique ?
train	DESC	How does a glacier form ?
train	NUM	On which date is the Ukrainians ' Christmas ?
train	LOC	What is the largest city in the world ?
train	ENTY	What famed tennis tournament 's men 's singles title was Fred Perry the last Englishman to win ?
train	HUM	Who was Whitcomb Judson ?
train	NUM	What is the average weight for a man ?
train	LOC	What are Britain 's two longest rivers ?
train	LOC	What country covers 8 , 600 , 387 square miles ?
train	ENTY	What fuel do airplanes use ?
train	HUM	Name a canine cartoon character other than Huckleberry Hound to have a voice by Daws Butler .
train	DESC	What does palindromic mean ?
train	DESC	What baseball expression came from the nautical term for ships sailing between the Atlantic and Pacific before the Panama Canal ?
train	LOC	In which state are the Mark Twain National Forests ?
train	LOC	What is the oldest ethnological museum in the world ?
train	DESC	How does Belle describe her life in Beauty and the Beast ?
train	ENTY	What color flies closest to the staff on Belgium 's flag ?
train	ENTY	What is the smallest thing seen under the most powerful microscope , and how big is it ?
train	ENTY	Which ear can most people hear better with ?
train	LOC	Where have the most dinosaur remains been found ?
train	ENTY	What letter appears on the cold-water tap in Spain ?
train	ENTY	How do you say `` Grandma '' in Irish ?
train	HUM	Who shoplifts ?
train	ENTY	What is a camel hair brush actually made out of ?
train	DESC	What is the Socratic method ?
train	LOC	What island has a park called The Battery at is southern tip ?
train	DESC	What is hypertext ?
train	NUM	How much is Clara Peller being paid by Wendy 's to say `` Where 's the beef '' ?
train	DESC	What do I need to learn to design web pages ?
train	NUM	What was the date of CNN 's first broadcast ?
train	DESC	Shea and Gould closed their Los Angeles office for what reason ?
train	ENTY	What Peter Blatty novel recounts the horrors of Regan MacNeil 's possession by the devil ?
train	NUM	What is the all-time stock high of Apple Computer , and where can I find this information ?
train	DESC	Why are lions called `` King of the Jungle '' ?
train	ENTY	What non-alcoholic syrup is made from pomegranate juice ?
train	ENTY	What meter was invented by C.C. Magee in 1935 ?
train	NUM	When was Calypso music invented ?
train	LOC	What Caribbean island is northeast of Trinidad ?
train	ENTY	What Michelangelo sculpture is in Saint Peter 's Cathedral , Basilica , ?
train	DESC	What 's the difference and advantages of selecting a Super VHS VCR over plain VHS model ?
train	NUM	How old is Bernadette Peters ?
train	LOC	Where can I find book reviews of `` Turbulent Souls '' ?
train	NUM	What is Dick Clark 's birthday ?
train	ENTY	What is the name for clouds that produce rain ?
train	NUM	When did Hitler come to power in Germany ?
train	NUM	When did Gothic art and architecture flourish ?
train	HUM	Which two inventors invented Post-its ?
train	NUM	What day of the week was July 13 ?
train	HUM	Whose image is alleged to be on The Shroud of Turin ?
train	ENTY	What does Salk vaccine prevent ?
train	HUM	What U.S. general was court-martialled for criticizing American air power ?
train	ENTY	What is a fear of insanity ?
train	DESC	How do you convert foot-pounds to foot-inches ?
train	HUM	Who said : `` The victor will never be asked if he told the truth '' ?
train	NUM	Approximately how many students are enrolled at the University of Massachusetts ?
train	ENTY	What do West Indian steel bands use as instruments ?
train	DESC	Why did David Koresh ask the FBI for a word processor ?
train	LOC	What is the fastest growing state in the U.S.A. in 1998 ?
train	NUM	How many American soldiers have died for their country to date ?
train	ENTY	What was the name of the U.S. 's first manned space program ?
train	HUM	Who is Langston Hughes ?
train	ENTY	What were the achievements of Richard Nixon ?
train	LOC	Where does the opera singer Ileana Cotrubas come from ?
train	DESC	How do you do a bibliography with an unknown author ?
train	HUM	Saddam Hussein was compared to whom by President Bush ?
train	NUM	What year was the NAACP founded ?
train	NUM	In what year did Thatcher gain power ?
train	HUM	Who wrote the book , `` The Grinch Who Stole Christmas '' ?
train	LOC	Where can I learn about Samuel Gompers ?
train	HUM	What jockey won 17 Triple Crown races ?
train	LOC	What U.S. state 's biggest lake is Lake Sam Rayburn ?
train	DESC	What is Greek pita ?
train	ENTY	What do peacocks mate with ?
train	HUM	Who seized power from Milton Obote in 1971 ?
train	LOC	What state is Niagara Falls located in ?
train	NUM	How hot does the inside of an active volcano get ?
train	ENTY	What tools do you use to crewel ?
train	DESC	What is narcolepsy ?
train	ENTY	What is the name of the American literary era that includes 1896 ?
train	ENTY	What 's the term for an organism that lives on or in another ?
train	LOC	Where is the Orange Bowl ?
train	LOC	What Scandinavian capital is built on nine bridge-connected islands ?
train	HUM	What well-known actor is the father of star Alan Alda ?
train	LOC	Where is the Smithsonian Institute located ?
train	DESC	What does the name ` Alexandra ' mean ?
train	NUM	What is the size of Argentina ?
train	ENTY	What would you add to the clay mixture to produce bone china ?
train	DESC	What is leukemia ?
train	ENTY	What Stephen Sondheim ballad ends : `` Well , maybe next year.. . '' ?
train	DESC	How does the tail affect the flight of a kite ?
train	NUM	What date is Richard Nixon 's birthday ?
train	ENTY	What film canine is buried in Pere-Lachaise cemetery in Paris ?
train	HUM	What little boy and dog live in a shoe ?
train	NUM	What percent of world 's fresh water is found in Canada ?
train	NUM	CNN 's first broadcast occurred on what date ?
train	DESC	Why are the U.S. presidential elections held in November ?
train	NUM	How many grooves are on a dime ?
train	HUM	What was Marilyn Monroe 's real name ?
train	NUM	What number of American soldiers remain unaccounted from the Vietnam war ?
train	ABBR	What is the acronym for the National Bureau of Investigation ?
train	DESC	How does marijuana lead to other drugs ?
train	HUM	What father and son won the Medal of Honor ?
train	NUM	How many consecutive baseball games did Lou Gehrig play ?
train	HUM	Which high schools are included in the South Florida Ice Hockey league ?
train	NUM	How many different types of skunks are there ?
train	HUM	Who is the Prophet of Medina ?
train	ENTY	What is the name of a Salt Lake City newspaper ?
train	NUM	What year did Spielberg make `` Jaws '' ?
train	DESC	What 's the meaning of the zoological term ruminant ?
train	HUM	What is the name of the woman who was with John Belushi when he died ?
train	DESC	What is hyperopia ?
train	ENTY	What color Poker chip is usually assigned the lowest value ?
train	LOC	What do most tourists visit in Reims ?
train	ENTY	Which produces the longer sperm - an elephant or a mouse ?
train	ENTY	In what book can I find the story of Aladdin ?
train	LOC	What United States city produces the most oil ?
train	DESC	How do you pronounce `` Tzimisce '' ?
train	ENTY	What 's the name of the Tokyo Stock Exchange ?
train	NUM	What 's the percentage of children aged two through eleven who watch ` 'The Simpsons ' ?
train	ENTY	What TV show premiered on January 15 , 1981 ?
train	LOC	What was the only country in the Western Hemisphere to join the Russian-led boycott of the 1984 Summer Olympics ?
train	LOC	In what part of Africa is Mozambique located ?
train	ABBR	What is the abbreviated term used for the National Bureau of Investigation ?
train	DESC	What is e-commerce ?
train	HUM	Whose funeral train traveled from Washington D.C. to Springfield , Illinois ?
train	DESC	How did names come about ?
train	HUM	What 's the better-known identity of John Merrick , the noble ogre of Victorian England ?
train	HUM	What is her husband 's name ?
train	HUM	What cigarette company urged us , `` Come to where the flavor is ? ''
train	HUM	Which of the following did not receive a 1983 `` Outstanding Mother Award '' from the National Mother 's Day Committee ?
train	HUM	What Dynasty star made her 2th Century-Fox debut in The Virgin Queen ?
train	LOC	Where is Poe 's birthplace ?
train	HUM	What actress holds the record for the most appearances on the cover of Life ?
train	ENTY	What was the first TV set to include a remote control ?
train	HUM	Name the company that used the line , `` Even your best friend won 't tell you '' in its ad ?
train	ENTY	What first-aid product `` Helps the hurt stop hurting '' ?
train	DESC	How does ultraviolet light damage the DNA of skin cells ?
train	DESC	What was the verdict in the trial of Lizzie Borden ?
train	HUM	What U.S. President had brothers-in-law in the Confederate army ?
train	HUM	Who is the Queen of Holland ?
train	DESC	What does the Greek word polis mean , as in Minneapolis ?
train	LOC	Where can I find detailed information about Manchukuo ?
train	HUM	What actor learned to play the saxophone and speak Russian for a role in a movie ?
train	HUM	Who says , `` If you don 't look good , we don 't look good '' ?
train	HUM	Who was Secretary of State during the Nixon administration ?
train	NUM	How much money does each player get at the beginning of the game in Monopoly ?
train	LOC	Where 's the GUM department store ?
train	DESC	What is the literal meaning of `` D-DAY '' ?
train	LOC	What state was named the Green Mountain state ?
train	ENTY	What carries sperm up into the pelvic region ?
train	NUM	What year was the ATM first introduced ?
train	LOC	What are all the southern states of the United States ?
train	HUM	Who is Johnny Carson ?
train	NUM	What does 7847+5943 equal ?
train	ENTY	What book is subtitled The Preservation of Favoured Races in the Struggle for Life ?
train	DESC	Why do the chickenpoxs last so long ?
train	HUM	What attorneys work for The Center for the Defense of Free Enterprise ?
train	DESC	How did the U.S. come into the possession of an empire in the wake of the Spanish-American War ?
train	NUM	What is Dick Clark 's date of birth ?
train	DESC	What does the name `` Sheri '' mean ?
train	ENTY	What is the only primate to lack pigment in the palms of its hands ?
train	NUM	How many equal sides are there on a scalene triangle ?
train	LOC	Where did Bill Gates go to college ?
train	LOC	What constellation is known as The Water Bearer ?
train	ENTY	What tale has the moral : `` He who wants everything gets nothing '' ?
train	HUM	What U.S. university boasts the largest library ?
train	NUM	In which year was the cartoon character Chilly Willy created ?
train	DESC	What do Japanese school uniforms look like ?
train	ENTY	Name a Salt Lake City newspaper .
train	LOC	Where can I find the history of the Taiwanese language ?
train	LOC	What state is Mount McKinley in ?
train	DESC	How did people respond to the idea of the first millenium ?
train	HUM	Which classical Spanish writer said `` All that glitters is not gold '' ?
train	DESC	What is swap math ?
train	DESC	What is hypnotherapy ?
train	ABBR	What is RCD ?
train	NUM	How large is Missouri 's population ?
train	ENTY	Which cats pursued Tweety Pie in his first cartoon appearance ?
train	DESC	What is the biblical meaning of ` stones ' ?
train	HUM	Which organization is the Security Council a part of ?
train	NUM	When was the internal combustion engine developed ?
train	DESC	How can I find out my biorhythm ?
train	HUM	Who painted `` Soft Self-Portrait with Grilled Bacon '' ?
train	HUM	What company markets a shampoo `` for brunettes only '' ?
train	ENTY	What is a fear of touching ?
train	ENTY	What is the name of the largest water conservancy project in China ?
train	HUM	Who killed Caesar ?
train	LOC	Where is Kings Canyon ?
train	DESC	What are the words to the song sung by `` Banana in Pajamas '' ?
train	DESC	Why are organ transplants more successful today ?
train	ENTY	Which is the most-used computer program ?
train	DESC	What is the root of all evil ?
train	ENTY	What animal has the best hearing ?
train	NUM	What time does Wee Willie Winkie run through the town ?
train	NUM	What chapter of Gone with the Wind has Rhett Butler leaving Scarlett O 'Hara ?
train	NUM	What amount of money did the Philippine ex-dictator Marcos steal from the treasury ?
train	ENTY	What film featured Shirley MacLaine as a prostitute and Jack Lemmon as a pimp ?
train	ENTY	What is a fear of drinking ?
train	LOC	What Asian country once thrilled to the sport of cricket fighting ?
train	NUM	How many varieties of apple are there ?
train	HUM	Who is Count Cinzano ?
train	HUM	Who 's won the most Oscars for costume design ?
train	ENTY	What Ernest Hemingway novel had the working title Fiesta ?
train	ENTY	What color of Monopoly properties are landed on most often ?
train	ENTY	Which Beatles disc cover honors the Rolling Stones ?
train	DESC	Why does it snow ?
train	NUM	What is the average life expectancy of a male in Ireland in 1996 ?
train	DESC	What is `` Vocal Sampling '' ?
train	DESC	How do windmills work ?
train	ENTY	What ocean liner burned and sank in Hong Kong harbor ?
train	LOC	What city is near the mouth of the Amazon ?
train	HUM	What U.S. vice-president once declared : `` If you 've seen one slum , you 've seen them all '' ?
train	HUM	Who wrote The Red Badge of Courage ?
train	ENTY	What money was used by them ?
train	ENTY	What color , s , appear on boxes of Kodak film ?
train	LOC	Where did the Inuits live ?
train	DESC	What is the origin of the word trigonometry ?
train	DESC	What is Compaq 's mission statement ?
train	ENTY	What was the name of the 1899 policy forced on China by which all nations had equal trading rights ?
train	HUM	What British monarch 's lap did P.T. Barnum 's Tom Thumb sit in ?
train	DESC	How did Rocky Marciano die ?
train	HUM	Who invented the road traffic cone ?
train	HUM	What is the name of Joan Jett 's band ?
train	HUM	Which of the following people is not associated with Andy Warhol ?
train	ENTY	What does Visine get out ?
train	HUM	What civilization invented the arch ?
train	DESC	What are some fun things to do in Cozumel , Mexico for teenagers ?
train	HUM	What is an example of a famous rock band from the sixties ?
train	LOC	What former royal palace has served as a granary , prison , arsenal , leper colony , mint , telegraph station and whorehouse before becoming an art museum ?
train	LOC	Where was `` I have fallen , and I can 't get up '' said first ?
train	HUM	What president 's ghost is said to haunt the White House ?
train	HUM	What are the names of Jack 's original roommates on Three 's Company ?
train	DESC	What is the definition of hazmat ?
train	NUM	How many URL extensions are there ? and what are they ?
train	LOC	Where did the Wright brothers make their first flight ?
train	HUM	Who won the Battle of Gettysburg ?
train	ENTY	What do you get by mixing gin and vermouth ?
train	HUM	Name the two youngsters saved by the animated Moby Dick .
train	HUM	Who was the captain of the tanker , Exxon Valdez , involved in the oil spill in Prince William Sound , Alaska , 1989 ?
train	LOC	What is the snowiest city in the U.S. ?
train	DESC	What is crabgrass ?
train	ENTY	What book opens : `` At a certain village in La Mancha , which I shall not name.. . '' ?
train	HUM	Who is Stephen Hawking ?
train	ABBR	What does SHIELD stand for ?
train	ENTY	How do you say , `` I love you '' in other languages ?
train	DESC	What is The Gay Science ?
train	DESC	Why is Jane Goodall famous ?
train	NUM	What is the chemical reactivity of helium ?
train	HUM	The name of the actor who played the detective in the film Kindergarden Cop is what ?
train	DESC	What is main reason for that electric vehicles can 't be popular nowadays ?
train	DESC	What is the difference between optical and digital video ?
train	DESC	What clause in the U.S. Constitution may not be changed , altered or amended ?
train	DESC	What 's new in the postal world in 1999 ?
train	HUM	What actor came to dinner in Guess Who 's Coming to Dinner ?
train	DESC	What is the difference between the anus and the rectum ?
train	DESC	What is a Guild ?
train	DESC	What is the difference between college and graduate school ?
train	DESC	How do I change a file from an ART file to a JPEG or Bitmap file ?
train	DESC	What is Franz Kafka 's short story `` A Country Doctor '' trying to tell us ?
train	HUM	What engineer invented the pull-tab can ?
train	LOC	What South American capital is the world 's highest ?
train	DESC	What are the lyrics to the Star Spangled Banner ?
train	LOC	Name a civil war battlefield .
train	NUM	When do you plant winter wheat ?
train	DESC	What will a compass do in outer space ?
train	NUM	How many counties are in Indiana ?
train	HUM	Which college did Dikembe Mutombo attend ?
train	HUM	Who was the first actress to appear on a postage stamp ?
train	HUM	Who was the first black woman to star in the Folies Bergeres ?
train	ENTY	What Aesop 's fable has the moral : `` The race is not always to the swift. Slow and steady is bound to win '' ?
train	LOC	What famed strip of land is a 15-minute boat trip across the Venetian Lagoon from Venice ?
train	DESC	How is water treated to make it safe to drink ?
train	DESC	What is a hydrogen bond ?
train	NUM	What is the exchange rate between England and the U.S. ?
train	ENTY	What does a woman want ?
train	NUM	What is the protection rate of using condoms ?
train	ABBR	What 's the abbreviation for limited partnership ?
train	LOC	Which continent has the most roses ?
train	ENTY	What Russian novel embracing more the 5 characters is set in the Napoleonic Wars ?
train	DESC	How do you write a correct critical analysis of a poem ?
train	DESC	How do I check if my modem is v.9 compatible ?
train	ENTY	What is your favorite color ?
train	ENTY	What is the longest chemical name , consisting of 35 letters ?
train	NUM	How many corners does a spritsail have ?
train	HUM	What bottled-up TV character was born in Baghdad ?
train	DESC	What is a multiplexer ?
train	ENTY	What credit card features a centurion on its face ?
train	LOC	What are the four largest mountain ranges on the Asian continent ?
train	DESC	What are the Poconos ?
train	DESC	What does caliente mean , in English ?
train	DESC	What is Jane Goodall famous for ?
train	ENTY	What is the mission of Nike ?
train	DESC	What is thalassemia ?
train	NUM	How far can you see ?
train	ENTY	What nuclear-powered Russian submarine sank in the Norwegian Sea on April 7 , 1989 ?
train	DESC	Why can 't you taste anything when you have a cold ?
train	LOC	Where in the Bible does it tell about Jesus Christ 's brothers and sisters ?
train	LOC	What country boasts the southernmost point in continental Europe ?
train	NUM	When did Nostradamus believe World War III would begin ?
train	DESC	What is so powerful about Power Bars ?
train	ENTY	What do the Japanese call Japan ?
train	LOC	What country was Brian Boru an 11th-century king of ?
train	DESC	What happens when a body part falls asleep ?
train	ENTY	What English word has the most letters ?
train	ENTY	What film ends with the line : `` This is Mrs. Norman Maine '' ?
train	HUM	Who asked the musical question : `` Have you ever been to electric lady land ? ''
train	HUM	Who wrote : `` Poems are made by fools like me but only God can make a tree '' ?
train	DESC	What is June 's birthstone ?
train	LOC	Where did the 6th annual meeting of Indonesia-Malaysia forest experts take place ?
train	DESC	Why do we ask for the `` check '' and not the bill at a restaurant ?
train	HUM	Who played the part of the Godfather in the movie , ` The Godfather ' ?
train	NUM	When was London 's Docklands Light Railway constructed ?
train	HUM	Who invented the Wonderbra ?
train	DESC	What is the origin of the proverb `` A stitch in time saves nine '' ?
train	LOC	What state capital comes last alphabetically ?
train	DESC	Why is Thanksgiving on a Thursday ?
train	DESC	How do telephones work ?
train	ENTY	What 's the main vegetable in vichyssoise ?
train	NUM	How long did the Charles Manson murder trial last ?
train	NUM	How long does it take for your blood to make one complete trip through the body ?
train	HUM	Who owns the St. Louis Rams ?
train	LOC	Where is former Pro wrestler Johnny `` Rubber Man '' Walker ?
train	ENTY	What beer tells us , `` Grab all the gusto you can get . '' ?
train	LOC	What is the geographical center of the US including Alaska and Hawaii ?
train	ENTY	Which side of the face do most artists tend to show more of in self-portraits ?
train	DESC	What is diabetes ?
train	ENTY	What phenomenon would you expect to read about in the monthly publication The Bigfoot News ?
train	NUM	When do MORMONS believe Christ was born ?
train	NUM	In what year was actress Joan Collins born ?
train	ENTY	What is a fear of punishment ?
train	NUM	What is average salary of restaurant manager in United States ?
train	ENTY	What comic strip sometimes features a mailman named Beasley ?
train	ENTY	What device provided a new way to listen to music in 1963 ?
train	ENTY	What will a kid eat the middle of , and save the chocolate on the outside for last ?
train	NUM	On average , how long time does it take to type a screenplay ?
train	ABBR	What does the abbreviation IOC stand for ?
train	DESC	What 's a short ton ?
train	NUM	How long do cardinal eggs incubate ?
train	ENTY	What two body parts grow all your life ?
train	HUM	What Texas surgeon performed the first artificial heart transplant ?
train	LOC	What country has the port of Haifa ?
train	ENTY	What is the main ingredient of yogurt ?
train	ENTY	What is the recipe for Eggs Benedict ?
train	LOC	What is the address for the main government office in Rome , Italy ?
train	ENTY	What 's the largest U.S. agricultural crop by weight ?
train	ENTY	What is the electronic device used to produce visual displays corresponding to electric signals ?
train	DESC	What is goldenseal ?
train	HUM	Who made the most appearances in the center square on Hollywood Squares ?
train	DESC	What is the Lost Colony ?
train	ENTY	What is the chemical composition of a Barbie ?
train	NUM	How many of every 10 members of the Rodeo Cowboys Association have never worked a ranch ?
train	HUM	What store claims to be the world 's largest department store ?
train	ENTY	What is the lens behind the iris in the eye called ?
train	DESC	What is Tetrinet ?
train	HUM	What `` marvelous '' major-league baseball player is now a spokesman for a beer company ?
train	ENTY	What is the longest English word that can be formed using just the first row of letters on a typewriter ?
train	ENTY	What is Chiricahua the name of ?
train	ENTY	What 's the green variety of beryl called ?
train	ENTY	What was the name of Captain Bligh 's ship ?
train	ENTY	Which is heavier - cream or milk ?
train	HUM	Who said `` the only thing we have to fear is fear itself '' ?
train	LOC	Where is Romania located ?
train	NUM	How many films are made by the major studios in a year ?
train	NUM	How many small businesses are there in the U.S .
train	NUM	What age is Benny Carter ?
train	DESC	How do you clean an LCD monitor screen ?
train	LOC	What city did the Mormons establish as their headquarters in 1847 ?
train	DESC	What is amezaiku ?
train	LOC	What two countries are linked by the Brenner Pass ?
train	ENTY	What new games are available for Nintendo 64 ?
train	LOC	Mississippi has what name for a state nickname ?
train	ENTY	What is the predominant color of the Tab label ?
train	LOC	What U.S. city was named for St. Francis of Assisi ?
train	NUM	How many megawatts will the power project in Indonesia , built by a consortium headed by Mission Energy of US , produce ?
train	DESC	What is the definition of `` chancery '' file in real estate ?
train	HUM	Who is the sexiest women in the world ?
train	NUM	What day is known as the `` national day of prayer '' ?
train	LOC	Where can I get a photograph of professor Randolph Quirk ?
train	HUM	Who was the supreme god of Germanic religion ?
train	DESC	How do you handle a hungry man ?
train	HUM	Who 's played the most games for the New York Yankees ?
train	HUM	What TV character said ; `` One of these days , Alice , pow , right in the kisser '' ?
train	HUM	What is the name of the Indian who became prime minister by beating Mrs. Gandhi in the 1977 election ?
train	ENTY	What are the conjugations of wake and woke ?
train	HUM	What Chilean president was killed in a 1973 coup d 'etat ?
train	NUM	What was Einstein 's IQ ?
train	HUM	Name the first Russian astronaut to do a spacewalk .
train	DESC	Why do eyes sometimes look red in photographs ?
train	ENTY	What are John C. Calhoun and Henry Clay known as ?
train	HUM	What are the first names of the famous husband-and-wife acting team of Lunt and Fontanne ?
train	ENTY	What are some good exercises for kids to do ?
train	NUM	How many real fruit juices are there in a can of Hawaiian Punch ?
train	ABBR	What is the abbreviation of the National Bureau of Investigation ?
train	LOC	What is the principal river of Ireland ?
train	LOC	What lake is the source of the White Nile ?
train	ENTY	Garry Kasparov plays what game ?
train	NUM	How much does a poodle weigh ?
train	DESC	What is Zionism ?
train	HUM	What cable network bills itself as `` the family entertainer '' ?
train	NUM	How many points are there on a Backgammon board ?
train	DESC	What have you not let a tennis ball do if you volley ?
train	ENTY	Which comic book was not spawned directly from the pulp magazines ?
train	ENTY	What product is for kids , and not for silly rabbits ?
train	DESC	What else has the swastika stood for ?
train	DESC	Why do people get goosebumps when they have something emotional happen to them , like when they hear a beautiful piece of music , or see something beautiful , or get aroused by someone they love ?
train	NUM	How many frames does a disk camera shoot ?
train	ENTY	What are the 7 Wonders of the World ?
train	NUM	When did Theo Rousseau paint the `` Forest of Fontaine '' ?
train	NUM	How many people have been Captain America ?
train	DESC	What is meant by the term `` yield to maturity '' in reference to bonds ?
train	ENTY	What became the biggest cash crop in the U.S. in 1983 , surpassing corn ?
train	DESC	How did the war of 1812 affect Delaware ?
train	ENTY	Where is the human skin least sensitive ?
train	HUM	What President was meant for , but never placed in , the empty crypt beneath the capital 's rotunda ?
train	ENTY	What is the biggest `` thing '' humans have made ?
train	LOC	What are all the rivers in Europe ?
train	HUM	Who won the Superbowl in ?
train	ENTY	What five cards make up a perfect Cribbage hand ?
train	NUM	In what year was Gandhi assassinated ?
train	NUM	What is the time it takes a typist to type a screenplay that is 100 pages long ?
train	ENTY	What is the full classification of a lady bug ?
train	HUM	What Hungarian cardinal was first a state prisoner and then a refugee in the U.S. embassy 1956-1971 ?
train	NUM	How many pairs of wings does a tsetse fly have ?
train	ENTY	What was the name of the peace agreement imposed on Germany after World War I ?
train	LOC	What 's the fifth-largest country in the world ?
train	DESC	How do you box train a cat ?
train	DESC	How was Teddy Roosevelt related to FDR ?
train	ENTY	What newspaper serves Salt Lake City ?
train	NUM	The film `` Jaws '' was made in what year ?
train	DESC	How does lightning travel ?
